category	description	cov	adv	free	bold	rank1	rank2	rank3	rank4	rank5	rank6	rank7	rank8	rank9	rank10	cov_us_year	cov_conversions_year
97008382	1-Pentene	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008382	1-Pentene	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008382	1-Pentene	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008382	1-Pentene	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008382	1-Pentene	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008343	1-Pentyne	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008343	1-Pentyne	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008343	1-Pentyne	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008343	1-Pentyne	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008404	1-Phenyl-2-propyn-1-ol	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008404	1-Phenyl-2-propyn-1-ol	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008404	1-Phenyl-2-propyn-1-ol	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008404	1-Phenyl-2-propyn-1-ol	NA	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0
97008404	1-Phenyl-2-propyn-1-ol	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008404	1-Phenyl-2-propyn-1-ol	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008404	1-Phenyl-2-propyn-1-ol	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008387	10,12-Pentacosadiynoic acid	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008387	10,12-Pentacosadiynoic acid	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008387	10,12-Pentacosadiynoic acid	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008387	10,12-Pentacosadiynoic acid	NA	0	3	0	0	0	0	0	0	0	0	0	0	0	5	1
97008387	10,12-Pentacosadiynoic acid	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008387	10,12-Pentacosadiynoic acid	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008388	10,12-Tricosadiynoic acid	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008388	10,12-Tricosadiynoic acid	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008388	10,12-Tricosadiynoic acid	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008388	10,12-Tricosadiynoic acid	NA	0	4	0	0	0	0	0	0	0	0	0	0	0	4	2
97008388	10,12-Tricosadiynoic acid	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008388	10,12-Tricosadiynoic acid	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008388	10,12-Tricosadiynoic acid	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008408	10-Undecyn-1-ol	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008408	10-Undecyn-1-ol	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008408	10-Undecyn-1-ol	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008408	10-Undecyn-1-ol	NA	0	4	0	0	0	0	0	0	0	0	0	0	0	15	6
97008408	10-Undecyn-1-ol	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008408	10-Undecyn-1-ol	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008408	10-Undecyn-1-ol	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008072	11 Axis CNC Swiss Screw Machining	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008072	11 Axis CNC Swiss Screw Machining	IL	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
97008072	11 Axis CNC Swiss Screw Machining	MN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008072	11 Axis CNC Swiss Screw Machining	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008072	11 Axis CNC Swiss Screw Machining	NA	2	7	1	1	0	0	0	0	0	0	0	0	0	36	54
97008072	11 Axis CNC Swiss Screw Machining	NC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008072	11 Axis CNC Swiss Screw Machining	TN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008730	12-Hydroxystearic Acid	CS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008730	12-Hydroxystearic Acid	DN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
97008730	12-Hydroxystearic Acid	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008730	12-Hydroxystearic Acid	MI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008730	12-Hydroxystearic Acid	NA	1	4	1	0	0	0	0	0	0	0	0	0	0	30	25
97008353	2,2'-Bipyridine	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008353	2,2'-Bipyridine	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008353	2,2'-Bipyridine	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008353	2,2'-Bipyridine	NA	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4
97008353	2,2'-Bipyridine	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008352	2,2':6',2''-Terpyridine	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008352	2,2':6',2''-Terpyridine	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008352	2,2':6',2''-Terpyridine	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008352	2,2':6',2''-Terpyridine	NA	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
97008352	2,2':6',2''-Terpyridine	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	GA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	NA	1	4	1	0	0	0	0	0	0	0	0	0	0	20	5
97008571	2,2,2 Trifluoroethanol	NH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	ON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008571	2,2,2 Trifluoroethanol	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	CS	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	NA	2	3	2	0	0	0	0	0	0	0	0	0	0	13	6
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	ON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008572	2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008794	2,2-Bis(bromomethyl)-1,3-propanediol	DN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
97008794	2,2-Bis(bromomethyl)-1,3-propanediol	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008794	2,2-Bis(bromomethyl)-1,3-propanediol	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008794	2,2-Bis(bromomethyl)-1,3-propanediol	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008794	2,2-Bis(bromomethyl)-1,3-propanediol	NA	1	3	1	0	0	0	0	0	0	0	0	0	0	12	7
97008794	2,2-Bis(bromomethyl)-1,3-propanediol	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008794	2,2-Bis(bromomethyl)-1,3-propanediol	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008827	2,2-Dimethylbutyryl Chloride	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008827	2,2-Dimethylbutyryl Chloride	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	3	3
97008731	2,4,6-Tris(dimethylaminomethyl) Phenol	DN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
97008731	2,4,6-Tris(dimethylaminomethyl) Phenol	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008731	2,4,6-Tris(dimethylaminomethyl) Phenol	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008731	2,4,6-Tris(dimethylaminomethyl) Phenol	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008731	2,4,6-Tris(dimethylaminomethyl) Phenol	NA	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0
97008731	2,4,6-Tris(dimethylaminomethyl) Phenol	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008731	2,4,6-Tris(dimethylaminomethyl) Phenol	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	GA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	JS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	NA	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0
97008410	2,5-Norbornadiene	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008410	2,5-Norbornadiene	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008573	2,6-Dichloroaniline	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008573	2,6-Dichloroaniline	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008573	2,6-Dichloroaniline	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008573	2,6-Dichloroaniline	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008573	2,6-Dichloroaniline	NA	1	4	1	0	0	0	0	0	0	0	0	0	0	2	0
97008573	2,6-Dichloroaniline	ON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008573	2,6-Dichloroaniline	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008573	2,6-Dichloroaniline	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	GA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	NA	1	4	1	0	0	0	0	0	0	0	0	0	0	1	1
97008574	2,6-Difluorobenzonitrile	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008574	2,6-Difluorobenzonitrile	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008732	2-Acrylamido-2-Methylpropane Sulphonic Acid	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008732	2-Acrylamido-2-Methylpropane Sulphonic Acid	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008732	2-Acrylamido-2-Methylpropane Sulphonic Acid	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008732	2-Acrylamido-2-Methylpropane Sulphonic Acid	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008732	2-Acrylamido-2-Methylpropane Sulphonic Acid	NA	1	3	1	0	0	0	0	0	0	0	0	0	0	7	8
97008732	2-Acrylamido-2-Methylpropane Sulphonic Acid	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008732	2-Acrylamido-2-Methylpropane Sulphonic Acid	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008371	2-Bromopropene	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008371	2-Bromopropene	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008371	2-Bromopropene	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
97008371	2-Bromopropene	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008371	2-Bromopropene	NA	0	4	0	0	0	0	0	0	0	0	0	0	0	4	8
97008371	2-Bromopropene	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008371	2-Bromopropene	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008733	2-Butanol	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008733	2-Butanol	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008733	2-Butanol	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008733	2-Butanol	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008733	2-Butanol	NA	1	3	1	0	0	0	0	0	0	0	0	0	0	3	4
97008733	2-Butanol	NH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008733	2-Butanol	ON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008733	2-Butanol	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008733	2-Butanol	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008345	2-Butyn-1-ol	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008345	2-Butyn-1-ol	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008345	2-Butyn-1-ol	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008345	2-Butyn-1-ol	NA	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0
97008345	2-Butyn-1-ol	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008345	2-Butyn-1-ol	SC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008345	2-Butyn-1-ol	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008413	2-Butyne	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008413	2-Butyne	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008413	2-Butyne	NA	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
97008413	2-Butyne	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008413	2-Butyne	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	CS	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	EP	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	NA	3	3	3	0	0	0	0	0	0	0	0	0	0	2	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008734	2-Ethoxyethoxy Ethyl Acrylate	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008575	2-Ethylanthraquinone	CS	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008575	2-Ethylanthraquinone	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008575	2-Ethylanthraquinone	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008575	2-Ethylanthraquinone	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008575	2-Ethylanthraquinone	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008575	2-Ethylanthraquinone	NA	2	2	2	0	0	0	0	0	0	0	0	0	0	3	15
97008575	2-Ethylanthraquinone	ON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008575	2-Ethylanthraquinone	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	DC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	FL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	MD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	NA	2	4	2	0	0	0	0	0	0	0	0	0	0	23	4
97008735	2-Ethylhexanol	NC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	SC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	TN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	VA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	WA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008735	2-Ethylhexanol	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	GA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	NA	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008736	2-Hydroxyethyl Acrylate	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	EP	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	GA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	NA	2	4	2	0	0	0	0	0	0	0	0	0	0	4	4
97008576	2-Hydroxyethyl Methacrylate	NH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	ON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008576	2-Hydroxyethyl Methacrylate	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008835	2-Hydroxyphosphonocarboxylic Acid	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008835	2-Hydroxyphosphonocarboxylic Acid	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	6	2
97008578	2-Mercaptobenzothiazole	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	EM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	GA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	MO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	NA	1	4	1	0	0	0	0	0	0	0	0	0	0	15	11
97008578	2-Mercaptobenzothiazole	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	WA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008578	2-Mercaptobenzothiazole	WP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008810	2-Methyl-2-Butanol	CS	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2
97008810	2-Methyl-2-Butanol	DN	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
97008810	2-Methyl-2-Butanol	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008810	2-Methyl-2-Butanol	NA	2	3	2	0	0	0	0	0	0	0	0	0	0	7	4
97008810	2-Methyl-2-Butanol	NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008355	2-Methyl-3-butyn-2-ol	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008355	2-Methyl-3-butyn-2-ol	EP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008355	2-Methyl-3-butyn-2-ol	GT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97008355	2-Methyl-3-butyn-2-ol	JN	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
97008355	2-Methyl-3-butyn-2-ol	MI	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
